seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,location_altitude,location_longitude,location_latitude,gyroscope_z,gyroscope_y,gyroscope_x
216,0.095146822,-0.032928103,0.072196939,70.40423584,-9.0618809,53.28252,-0.006773413,-0.01043704,0.006883293
217,0.048893708,-0.060193801,0.053997406,70.21211751,-9.061957633,53.28251373,-0.020943997,0.002704116,-0.00897674
218,0.070033634,-0.026001694,-0.280256947,70.29121908,-9.0620343,53.28251003,0.051061961,-0.004235312,0.009282773
219,0.011991798,-0.042922139,-0.170527421,70.33959961,-9.0620986,53.2825051,0.028835767,0.067762422,0.003364338
220,0.102683582,-0.046401272,0.095347216,70.20979818,-9.062162167,53.2824992,-0.057882009,0.004818664,-0.010441477
221,-0.025692854,0.047146146,0.094393704,70.30419922,-9.062239333,53.28249337,-0.001734502,-0.072839337,0.003305168
222,0.026280961,-0.040274377,-0.057478799,70.31677246,-9.062313367,53.28248977,0.006129675,0.024512723,0.001385611
223,-0.020482421,0.031810746,-0.232541935,70.14315796,-9.06238245,53.2824856,0.066207688,-0.030268346,0.01593276
224,-0.069111624,0.017445993,-0.084169734,70.11889648,-9.06243645,53.2824818,-0.041586143,0.035948328,-0.001131073
225,0.087941248,-0.048984461,-0.010125824,70.13315837,-9.0625191,53.2824726,-0.03067592,0.020247296,-0.01231518
226,-0.085526443,0.027204013,-0.023423589,70.08120728,-9.0625995,53.2824642,0.02859342,-0.009367983,0.004219212
227,0.07062351,0.090936005,-0.036141657,70.19610596,-9.06266075,53.28245995,-0.011928336,-0.012865526,0.002050053
228,-0.011002911,-0.245007434,-0.211657397,70.16351318,-9.062743567,53.28245667,0.055179735,0.012443291,-0.012010079
229,-0.040264384,0.191095896,-0.200008204,70.07766724,-9.06281415,53.28245015,-0.047487696,0.006163561,0.023314057
230,0.06056277,-0.037864652,-0.054826435,70.07928467,-9.0628717,53.2824424,0.039618284,0.022675778,0.01288463
231,-0.077355009,0.010215216,0.108827572,70.06750488,-9.0629665,53.2824371,-0.065059223,-0.02476903,-0.008188445
232,0.140773995,0.091646907,0.042193254,70.28314209,-9.0630519,53.282436,0.020377628,-0.044836617,0.005839124
233,-0.084757025,-0.0836131,-0.146752678,69.52728271,-9.0631224,53.2824382,0.022135257,0.024419513,0.003039429
234,0.00733669,-0.08329086,-0.11585526,69.76635742,-9.0632047,53.2824387,-8.85E-04,0.004742961,-0.003771978
235,0.165519823,0.019908185,-0.032478626,69.30895996,-9.063289,53.2824363,-0.007476403,-0.01449989,0.004576075
236,-0.156401334,0.061114873,-0.06953163,69.19677734,-9.0633793,53.2824312,0.015544388,-0.020330282,0.003792975
237,0.181894475,-0.09141602,-0.080228872,68.77337646,-9.063465,53.2824196,0.027112702,0.02375905,0.007063466
238,-0.048240013,-7.03E-04,-0.098341786,67.86230469,-9.0635541,53.2824059,-0.038076098,0.009449899,-0.005501318
239,0.136328122,-0.10139995,-0.200033177,67.4644165,-9.0636433,53.2824032,0.005485031,0.018066668,0.004019737
240,-0.006045842,0.069926152,0.028170314,66.52355957,-9.0637178,53.2823978,0.010912708,-0.017104458,0.006823782
241,0.194224142,-0.082296357,-0.086832354,66.5088501,-9.0638025,53.2823961,0.020630759,0.024605907,0.001454141
242,-0.026240486,0.020149965,-0.122475256,68.36767578,-9.0638963,53.2824019,0.003304065,0.007953202,0.00603016
243,0.193965727,-0.073964586,-0.030737654,67.99316406,-9.0639895,53.2823902,0.003362417,0.012766717,-0.002606517
244,0.116811914,-0.044743185,-0.118591518,67.99804688,-9.0640962,53.282377,0.003288082,0.00558299,0.002309727
245,0.113687338,-0.058172778,-0.107876872,66.57250977,-9.0641867,53.2823654,0.006916811,0.025125356,-1.70E-04
246,0.076988748,-0.054523277,-0.022137416,66.26043701,-9.064268,53.2823529,0.013253624,0.028685894,-3.12E-05
247,0.126984293,-0.004672751,-0.103639058,66.52099609,-9.0643487,53.2823425,0.01186612,0.023002711,0.010717319
248,0.106143765,-0.079909801,0.030798478,66.19232178,-9.0644361,53.2823311,-4.21E-04,0.004998731,-0.001488517
249,0.283001859,-0.041362195,-0.096701377,66.86456299,-9.064524,53.2823197,0.039792001,0.030614021,0.006893024
250,0.005291235,-0.14193066,-0.014856959,67.46044922,-9.0646049,53.2823055,-0.009729252,0.004081126,0.003632125
251,-0.023269157,0.024665279,0.067993252,67.23596191,-9.0646815,53.2822883,-0.049221418,0.021684451,-0.019163327
252,0.068214787,0.146186687,0.040631107,67.49377441,-9.06475395,53.2822707,0.031399412,-0.027091014,0.008903074
253,0.174984154,-0.136648846,-0.150213517,66.7979126,-9.0648245,53.2822549,0.044002455,0.036014908,0.012938391
254,0.094528777,-0.095612413,-0.070715576,66.41558838,-9.0648956,53.2822359,-0.03179128,0.048545333,-0.001056086
255,0.154367822,-0.088590479,0.097417737,66.20874023,-9.0649617,53.2822187,0.028039481,-0.013437289,-4.60E-04
256,0.190037105,0.090890875,-0.08374812,66.11755371,-9.065022,53.2822043,0.028100732,0.015657722,0.018813319
257,0.006069827,-0.07420512,0.018273902,66.09472656,-9.065078,53.2821925,-0.049747829,0.01616027,-0.002566967
258,0.430615878,-0.126117592,0.030793083,66.1472168,-9.0651287,53.2821797,0.010822158,-0.038164718,-4.44E-04
259,0.529717528,-0.225433449,0.069537548,66.67614746,-9.0651792,53.2821654,0.015027572,0.062180183,-0.00605544
260,0.43090728,-0.13458941,0.038345073,66.85144043,-9.065193367,53.2821574,0.043605645,0.063040642,0.013241993
261,0.477483179,-0.185753317,0.144108054,67.02392578,-9.0652197,53.28214955,0.036562249,-0.038228819,0.031571566
262,-0.512845476,0.121828737,-0.048057532,66.93093872,-9.06523095,53.28214615,-0.002845169,-0.006257414,-0.003349487
263,-0.090347554,0.021057629,-0.021104929,66.21899414,-9.065224,53.2821497,0.017218752,0.001697468,0.003698049
264,-0.076161332,0.026400547,-0.083184907,65.86486816,-9.06522,53.2821508,0.035901127,-9.98E-04,0.007870401
265,0.064164654,-0.017941456,-0.008411787,65.79858398,-9.0652195,53.2821512,0.056045261,0.070303076,0.004831737
266,0.031121282,-0.012359855,0.02102312,65.60742188,-9.065219,53.282151,-0.015358798,0.003696155,-0.001219567
267,-0.058243606,0.029051094,-0.070855619,66.14263916,-9.0652188,53.2821514,-0.024456703,-0.003053634,-0.002318845
268,0.01940241,-0.001038098,-0.012308979,66.25250244,-9.0652189,53.2821519,0.014850914,-0.001152903,0.002395474
269,1.72E-04,-0.004997253,0.014611371,66.53479004,-9.0652204,53.2821523,-0.001095473,0.005212811,-1.11E-04
270,0.006474913,-0.002606921,-0.001428445,65.79309082,-9.0652193,53.2821521,0.003362417,0.003516854,4.84E-04
271,2.94E-04,0.003439035,-0.029549987,66.0168457,-9.0652165,53.282152,-0.003582864,0.002938474,-2.76E-04
272,0.003661493,-7.03E-04,-0.002884097,66.73547363,-9.0652131,53.2821516,0.00257929,-3.04E-04,7.55E-04
273,0.003675058,0.001137562,-0.010385025,66.58605957,-9.0652094,53.2821512,0.003059054,0.001186115,6.80E-04
274,0.002227659,-0.002058372,-0.008157499,66.57739258,-9.0652075,53.2821512,0.005769993,-4.81E-04,9.91E-04
275,-0.002251939,6.16E-04,-9.01E-04,68.18261719,-9.0652043,53.2821511,-5.25E-04,2.31E-04,-2.59E-04
276,-0.002418239,-7.55E-04,0.016472945,67.72241211,-9.0652009,53.2821503,-0.010372504,6.87E-05,-0.001167129
277,4.19E-04,8.17E-04,0.004688373,67.09643555,-9.0651981,53.2821495,-0.008445748,0.002962278,-0.001279008
278,-0.002811069,0.003727856,-5.23E-04,66.80029297,-9.0651954,53.2821484,-0.006311187,9.90E-04,-7.44E-04
279,-0.002351218,-0.003068225,0.027839272,66.48156738,-9.0651937,53.2821468,0.003340707,-4.18E-04,2.64E-04
280,0.001141291,0.001762123,0.001342518,66.52526855,-9.0651932,53.2821454,-0.00573815,0.002470229,-9.00E-04
281,-0.373307108,0.138520165,-0.178511997,66.47473145,-9.0651904,53.2821441,0.029481069,-0.02274378,0.007911864
282,-1.446813761,0.298880224,-0.145549001,66.48291016,-9.0651926,53.2821474,-0.145106869,-0.050821225,-0.034463104
283,-0.220636516,0.105989695,-0.559426308,66.46221924,-9.0651932,53.2821489,0.071506477,0.076142202,0.01166813
284,-0.003750908,0.123967487,0.067554753,66.50323486,-9.065195,53.2821498,-0.111988039,-0.037889508,-0.002537736
285,-0.01659822,-0.077556567,-0.23758666,66.50054932,-9.0652478,53.2821333,0.090481484,0.054900854,0.017766765
286,0.468882021,-0.136461159,0.072638849,66.38598633,-9.0652472,53.2821317,-0.032873761,0.030511488,-3.70E-04
287,0.208560508,-0.083065338,-0.056787283,66.13101196,-9.065333,53.2821074,0.028760115,-0.017768763,0.005154044
288,0.184265501,-0.078344685,0.073531286,66.01278687,-9.0654116,53.2820861,-0.028024704,-0.043640346,-4.84E-04
289,0.184724736,-0.058923459,-0.163416307,66.05859375,-9.065474467,53.2820655,0.037822843,0.00803991,-0.009703718
290,0.084447235,0.024789229,-0.117251414,67.44641113,-9.06553995,53.2820458,-0.004053637,0.036214865,0.006482722
291,0.239079821,-0.040922618,0.215777777,69.00411987,-9.0655951,53.28202835,-0.084559954,-0.134803941,0.007327183
292,0.207654927,-0.002063689,-0.185902387,69.21803792,-9.0656627,53.28200707,0.019937067,0.041387981,0.022938616
293,0.224013915,-0.144572508,-0.173449336,69.23657227,-9.065716633,53.28199123,-0.00449926,0.006118528,1.57E-04
294,-0.027636476,0.053236642,-0.035802608,69.38376872,-9.065769733,53.28197393,-0.008548079,-0.044749226,0.017548383
295,0.100018376,-0.136499825,-0.303661299,69.7689209,-9.065832733,53.28195383,0.100887999,0.082672477,0.003424045
296,-0.154821256,0.021095285,0.013821622,69.95662435,-9.065884967,53.28193413,-0.067244096,0.009989335,0.004751907
297,0.104153097,-0.028168381,0.11584517,69.96759033,-9.0659518,53.2819112,0.012075612,0.007858817,-0.005585866
298,0.003299178,0.030295019,-0.07508317,70.04829915,-9.065998467,53.2818985,0.037034552,-0.027422709,0.012309955
299,0.102303504,0.035401538,-0.092238112,70.4868571,-9.066063833,53.2818793,-0.008467626,0.016462666,0.004460307
300,-0.025515176,-0.071361046,-0.169602972,70.99163818,-9.0661231,53.28186335,0.024323295,0.059617308,0.004863763
301,0.070319606,0.041699815,-0.18648006,71.37506104,-9.066178367,53.28184863,0.008421573,0.002156994,0.008224668
302,0.06692208,-0.07485258,0.033168959,71.24246216,-9.0662375,53.2818304,-0.071357727,-0.028217756,-0.019898366
303,-0.022724963,0.059962349,0.135640235,70.82792155,-9.066292033,53.28181327,-0.003943471,-0.071540599,0.012701439
304,-0.03232363,0.053273116,-0.119878121,69.96146647,-9.066351333,53.28179337,0.034978778,-0.028795212,0.011661383
305,0.057466613,-0.067656307,-0.237506146,69.63061523,-9.0664085,53.28177595,0.040174414,0.084121031,0.007803889
306,0.112177544,-0.026209959,-0.039788938,69.14019775,-9.0664585,53.2817599,-0.017084658,0.029949851,0.001098399
307,0.046126335,-0.046042047,0.021892895,67.90881348,-9.06653365,53.2817364,-0.012779834,0.012860229,-0.007690368
308,4.88E-04,0.02470261,-0.13735267,67.07926432,-9.066581333,53.28172007,0.002699182,-0.046068829,0.00665148
309,0.066692387,-0.026473756,-0.10238393,66.29455566,-9.066642067,53.2817001,3.80E-05,-0.004825807,0.005636079
310,-0.06214815,0.023866343,-0.12884041,66.31185913,-9.0667004,53.28168065,0.022722738,0.00549926,0.004765225
311,-0.066518806,0.009369506,-0.014401003,66.17004395,-9.066749167,53.2816618,0.007437496,0.011442214,0.00255918
312,0.076922892,-0.055905862,-0.129970658,65.78601074,-9.06680595,53.2816401,0.016107451,0.037236122,-8.38E-04
313,0.070310648,-0.26185827,-0.13745457,66.0014445,-9.066861533,53.28162047,0.006232484,0.083434518,-0.010978105
314,-0.057948723,0.16704474,-0.117051055,65.94256592,-9.0669212,53.2815952,0.038960013,-0.012743379,-0.002404002
315,0.204707908,0.004931176,0.004987188,65.85139974,-9.0669653,53.28157947,-0.061820451,-0.003613859,0.014688416
316,-0.133302828,0.087769651,-0.048941276,66.63736979,-9.0670279,53.28154967,0.004940822,-0.009193392,0.009694727
317,0.15820608,-0.067316683,0.149342529,66.93099976,-9.0670893,53.28151915,-0.004472887,-0.002277006,-0.008955687
318,-0.05009683,-0.018097148,-0.178222846,67.05350749,-9.0671398,53.28149213,0.0560282,0.063633351,0.022613714
319,0.127521037,0.001002641,-0.093039371,66.99200439,-9.06719195,53.2814684,-0.015810507,-0.015979116,0.003305813
320,0.157112975,-0.016934942,-0.166484015,67.04754639,-9.067247067,53.28144167,0.016136271,0.011423758,0.005174876
321,-0.078347046,0.003532696,0.082037359,67.04644775,-9.06729295,53.2814209,-0.027073009,-5.61E-05,0.012962425
322,0.169543149,-0.083467871,0.175702042,67.07757568,-9.0673381,53.2813959,4.45E-04,0.011537141,-0.027009796
323,-0.08057448,-0.013372588,-0.311230564,67.01205444,-9.0673928,53.2813686,0.075514532,0.070845185,0.024491243
324,0.028238625,0.005322513,-0.304476353,67.44424438,-9.06744575,53.28134565,0.027044671,0.03531308,0.001454365
325,0.09557969,-0.036788669,-0.011656716,68.05997721,-9.0674984,53.28132127,-0.0787303,-0.002138684,-0.008497305
326,-0.128893899,0.114694133,0.164584656,68.11584473,-9.06753995,53.2812783,-0.009498616,-0.057174995,0.017818289
327,0.080303367,-0.131232891,0.051093584,68.1986084,-9.0675932,53.2812262,0.069727484,0.044439962,0.01938863
328,0.011598667,0.048278313,-0.150625224,67.58850098,-9.0676358,53.2811946,-0.026361942,0.032317267,-0.00733883
329,0.083150159,-0.170066819,-0.16905669,67.51159668,-9.0676669,53.28117935,-0.017395806,0.033164094,0.007872314
330,-0.106803548,0.110851941,0.018941322,68.63995361,-9.0677228,53.28114135,0.026805359,-0.027342815,-0.002052461
331,0.089257483,0.012086018,0.005971137,69.37943522,-9.0677662,53.28110903,-0.003563194,0.042564261,0.006016014
332,-0.056804633,-0.01903266,-0.098610673,68.88430786,-9.06781875,53.28107185,0.003065961,-0.012948441,-0.005469293
333,0.110888217,-0.007488175,-0.056184056,68.23364258,-9.0678669,53.2810278,0.019445443,-0.025404298,0.008737181
334,0.107841854,-0.009386702,-0.10671131,67.78735352,-9.0679162,53.2809947,0.055034842,0.063814446,0.008110153
335,-0.027947363,-0.099202062,-0.027161115,68.39294434,-9.06794535,53.280968,-0.066247626,0.032591917,-0.014851549
336,0.131946341,0.012077446,0.006937668,69.36761475,-9.0679997,53.280923,0.028323359,-0.025896719,0.009234004
337,-0.023251969,-0.001561246,-0.078201414,69.1003418,-9.0680408,53.2808928,0.013004871,-0.001129342,-7.32E-04
338,0.018723906,-0.014950696,-0.250935844,69.08584595,-9.06805815,53.28086935,0.078322346,0.090725245,0.017240832
339,0.069872601,-0.054273853,0.067404784,69.0713501,-9.0680991,53.28083,-0.080970015,0.012596578,-0.016073994
340,0.070969782,-0.02462956,-0.046148792,68.41638184,-9.06814315,53.28078715,0.006651734,-0.035400373,0.004760901
341,0.030389075,0.057538161,0.16072125,67.99108887,-9.06817385,53.2807517,0.006906236,-0.028269594,0.004640057
342,0.018847179,-0.053724572,-0.210161353,68.26895142,-9.0682134,53.2807099,0.042024284,0.052101533,0.003062807
343,0.044301796,-0.072630591,-0.132551499,68.53729248,-9.06824645,53.280675,0.00138817,0.074059619,-0.002662325
344,-0.023721372,0.099388174,0.086940243,68.63053385,-9.068281267,53.2806371,-0.028937032,-0.041072109,0.00149128
345,-0.022102621,-0.062035532,0.080952331,68.62896729,-9.068323733,53.28059653,0.021044947,0.011853555,-0.001573091
346,-0.025935472,0.018504977,-0.203711147,68.98303223,-9.0683726,53.2805439,0.026091634,0.008207691,0.002224572
347,0.08042338,-9.61E-04,-0.087255506,68.87023926,-9.0684034,53.2805089,-0.02346569,0.026972914,5.87E-04
348,-0.039431143,-0.00886888,-0.0679794,68.76037598,-9.0684082,53.280485,0.038054542,0.031547615,0.005268562
349,0.102078196,-0.052859415,0.011018952,68.63244629,-9.06844205,53.28044325,-0.003220411,0.003117867,-0.005546315
350,0.023181812,0.025520654,-0.206146278,66.98370361,-9.0684838,53.2803948,0.053104051,0.054200443,0.007976995
351,0.086671062,-0.012717134,0.127932031,66.90325928,-9.06849065,53.2803691,-0.085029485,-0.035793254,-0.009295832
352,0.208856916,-0.075627303,-0.005610468,66.07885742,-9.0685316,53.2803143,-0.002912836,0.022468903,0.003782519
353,-0.19278375,0.049174328,-0.200395142,65.93518066,-9.0685606,53.280273,0.083266329,-0.001865665,0.018021323
354,0.080561156,-0.031521316,-0.075053637,66.83514404,-9.0685679,53.28024085,0.005630584,0.048775591,7.04E-04
355,0.063796133,-0.064591746,0.134798949,67.47434489,-9.068598067,53.28018713,-0.055187974,-0.013648854,-0.00324822
356,0.067330473,0.075903605,0.073579367,66.40759277,-9.0686235,53.280132,0.016196917,-0.002416757,-3.02E-05
357,0.068745801,-0.08196444,-0.156326814,66.69506836,-9.0686439,53.2800844,0.004269711,-0.008570209,0.004096771
358,0.043850448,0.016178457,-0.104354855,66.42602539,-9.0686602,53.2800437,-0.016950183,-0.00466594,-0.002785594
359,-0.130640725,-0.00405767,-0.036456261,66.0831604,-9.06867815,53.280018,0.051040104,0.035976448,0.008040907
360,-0.029686789,2.97E-05,0.085573161,66.04888916,-9.06869475,53.27997225,-0.06091867,-0.008193966,0.007073366
361,0.122345449,0.02124332,-0.042773406,66.38769531,-9.0687181,53.27992265,0.03799595,0.037134922,0.00224055
362,0.09015229,-0.075501093,0.078038034,66.14245605,-9.06873545,53.27986785,-0.031558005,-0.059574474,-0.001501478
363,0.091503595,-0.019757195,-0.193549608,65.80082194,-9.068745433,53.2798312,0.001923464,-0.009148117,-0.004694314
364,-0.019733402,0.053811226,-0.115560572,65.70340983,-9.068764133,53.2797867,0.01228848,-0.018783424,0.014360586
365,-0.111168687,0.006402294,-0.113480211,65.1204834,-9.0687901,53.2797414,0.016935216,0.031131131,0.007381866
366,-0.017061632,-0.060458884,-0.128063602,65.06869507,-9.0688067,53.2797065,0.031654971,0.04314567,-9.71E-04
367,0.01250433,0.028527217,0.138809057,64.60691325,-9.068828667,53.27965447,-0.039766336,-0.034466953,0.006013377
368,0.144526266,-0.069046001,-0.066624772,64.25610352,-9.06884855,53.27960815,-0.017765272,0.006961331,2.75E-04
369,0.213991674,-0.026972695,-0.27586142,64.05232747,-9.068864933,53.27957087,0.066111359,0.022086935,0.026728006
370,0.103480068,-0.163248515,-0.518083552,63.82025146,-9.06890105,53.27952345,0.050693889,0.079095649,0.00116996
371,0.201316256,0.057723064,-0.466342756,64.02372233,-9.068913467,53.27948833,0.075097548,0.139922486,0.037641682
372,0.23468659,-0.112282128,-0.218205627,64.62911987,-9.06891355,53.2794463,0.05227048,0.141171217,-0.021770491
373,0.324170213,-0.072957382,0.076269189,64.43123372,-9.068903167,53.279415,-0.041131825,0.102334373,0.021455236
374,0.225821332,-0.055088411,-0.199758445,64.45355225,-9.068878967,53.2793735,0.106441082,0.113760249,0.022021328
375,0.074212188,-0.345389266,-0.081227991,65.05887858,-9.0688499,53.27933567,0.033953277,0.17854865,-0.002832774
376,0.270714793,-2.45E-04,0.144098416,64.71193441,-9.068811433,53.279299,-0.020449206,0.038158177,-0.015684778
377,0.849217449,-0.162160063,0.276530549,65.19821167,-9.0687772,53.2792668,0.035684328,0.078863954,-0.004033856
378,1.377624096,-0.514514243,0.449080392,66.61495972,-9.0687388,53.2792358,0.018609577,0.084425945,-0.00802754
379,0.815239356,-0.203792958,0.592668486,67.33164469,-9.068714833,53.27921747,-0.185243338,-0.239029326,-0.033720086
380,0.348860741,0.014444526,0.031694763,67.60028076,-9.068697033,53.27920463,-0.032728738,-0.261444551,0.048552724
381,-0.744926105,0.252187448,-0.29883683,67.50610352,-9.06869995,53.2791996,-0.022463079,-0.0600251,0.028547232
382,-1.388819169,0.621443276,-0.678067668,67.29116821,-9.068702,53.27920445,-0.287114492,-0.425029661,-0.029331198
383,-0.384915431,0.013312137,-0.430403493,67.16183472,-9.06870475,53.27919935,0.080365863,0.224183777,0.102585836
384,0.222956711,0.217670431,0.438837182,67.29924011,-9.068709575,53.27919115,-0.312696777,-0.653129209,0.121528752
385,0.596939139,-0.371760132,-0.325622723,67.66560872,-9.068739967,53.27916803,0.095899193,-0.015331762,0.061077476
386,0.317419645,-0.092179184,-0.845974956,67.61032104,-9.06878575,53.2791499,0.256241805,0.235076851,0.016847976
387,0.129562744,-0.040402063,-0.632833103,67.5133667,-9.06880535,53.27913325,-0.010801195,0.213259547,0.036109707
388,-0.322017704,0.009632711,-0.349782105,67.08010864,-9.0688126,53.27911415,0.133382307,0.269844394,0.006315182
389,0.103859312,0.007271479,-0.209624034,66.4220988,-9.068817433,53.27908903,-0.118047381,0.053773253,0.00538582
390,-0.01426736,0.26760828,0.723303361,65.70141602,-9.068820433,53.27906117,-0.279026474,-0.265852653,0.005529549
391,0.217741205,0.040751734,0.643801336,65.45889282,-9.06883385,53.2790314,-0.050716529,-0.273426682,0.100218157
392,-0.101047122,0.062149973,0.10637213,65.71902466,-9.068871,53.27900635,0.009425636,-0.30860883,0.08158644
393,0.354310684,-0.125126505,-0.142362881,66.29458618,-9.0689089,53.27899115,-0.001583916,-0.064296811,0.0160437
394,0.132452278,-0.11603905,-0.197295205,66.58868408,-9.068939033,53.27898047,-0.037933768,-0.14085619,0.003629717
395,0.30774388,-0.188561354,-0.436189824,66.54678345,-9.06898005,53.2789681,0.058627442,0.09261651,0.013076942
